,CNT,SUBNATIO,STRATUM,OECD,NC,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC02Q03,SC02Q04,SC03Q01,SC04Q01,SC05Q01,SC07Q01,SC07Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q11,SC10Q12,SC10Q61,SC10Q62,SC10Q21,SC10Q22,SC10Q41,SC10Q42,SC10Q51,SC10Q52,SC11Q01,SC11Q02,SC11Q03,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC16Q05,SC16Q06,SC16Q07,SC16Q08,SC16Q09,SC16Q10,SC16Q11,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC20Q01,SC21Q05,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC22Q07,SC22Q08,SC22Q09,SC22Q10,SC22Q11,SC22Q12,SC22Q13,SC22Q14,SC22Q15,SC22Q16,SC22Q17,SC22Q18,SC22Q19,SC23Q01,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC26Q01,SC26Q02,SC26Q03,SC26Q04,SC27Q01,SC27Q02,SC28Q01,SC28Q02,SC29Q01,SC29Q02,SC30Q01,SC30Q02,SC30Q03,SC30Q04,SC31Q01,SC31Q02,SC31Q03,SC31Q04,SC31Q05,SC31Q06,SC31Q07,SC32Q01,SC32Q03,SC32Q04,SC32Q05,SC32Q06,SC32Q07,SC32Q08,SC33Q01A,SC33Q01B,SC33Q01C,SC33Q01D,SC33Q01E,SC33Q02A,SC33Q02B,SC33Q02C,SC33Q02D,SC33Q02E,SC33Q03A,SC33Q03B,SC33Q03C,SC33Q03D,SC33Q03E,SC33Q04A,SC33Q04B,SC33Q04C,SC33Q04D,SC33Q04E,SC33Q05A,SC33Q05B,SC33Q05C,SC33Q05D,SC33Q05E,SC33Q06A,SC33Q06B,SC33Q06C,SC33Q06D,SC33Q06E,SC33Q07A,SC33Q07B,SC33Q07C,SC33Q07D,SC33Q07E,SC33Q08A,SC33Q08B,SC33Q08C,SC33Q08D,SC33Q08E,SC33Q09A,SC33Q09B,SC33Q09C,SC33Q09D,SC33Q09E,SC33Q10A,SC33Q10B,SC33Q10C,SC33Q10D,SC33Q10E,SC33Q11A,SC33Q11B,SC33Q11C,SC33Q11D,SC33Q11E,SC33Q12A,SC33Q12B,SC33Q12C,SC33Q12D,SC33Q12E,SC34Q01,SC34Q02,SC34Q03,SC34Q04,SC34Q05,SC34Q06,SC34Q07,SC34Q08,SC34Q09,SC34Q10,SC34Q11,SC34Q12,SC34Q13,SC34Q14,SC34Q15,SC34Q16,SC34Q17,SC34Q18,SC34Q19,SC34Q20,SC34Q22,SC35Q01,SC35Q02,SC39Q01,SC39Q02,SC39Q03,SC39Q05,SC39Q06,SC39Q07,SC39Q08,SC39Q09,SC39Q10,SC40Q01,SC40Q02,SC40Q03,SC44Q01,SC44Q02,SC44Q03,SC44Q04,SC44Q05,SC44Q06,SC47Q01,SC45Q01,SC46Q01,SC46Q02,SC46Q03,SC46Q05,SC46Q04,SC46Q06,SC46Q09,SC52Q01,SC46Q07,SC46Q08,SC52Q02,SC51Q01,SC51Q02,ABGMATH,ASSESS,CLSIZE,COMPWEB,CREACTIV,LEADCOM,LEADINST,LEADPD,LEADTCH,MACTIV,MATHEXC,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQUAL,RATCMP15,RESPCUR,RESPRES,SCHAUTON,SCHLTYPE,SCHSEL,SCHSIZE,SCMATBUI,SCMATEDU,SMRATIO,STRATIO,STUDCLIM,TCFOCST,TCHPARTI,TCMORALE,TCSHORT,TEACCLIM,W_FSCHWT,SENWGT_SCQ,VER_SCQ
5568,Germany,2760000,DEU0107,OECD,Germany,42,Public,98.0,0.0,2.0,0.0,Town,One Other,2,267.0,252.0,30.0,19.0,30.0,19.0,,,7.0,4.0,4.0,2.0,4.0,2.0,,,3.0,2.0,36.0,33.0,33.0,10-25%,26-50%,51-75%,Not at all,Not at all,Very little,Very little,Not at all,Not at all,Not at all,Very little,Very little,Very little,Not at all,Not at all,Not at all,For some classes,Not for any classes,For some classes,Not for any classes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Remedial only,Very little,Very little,Very little,Not at all,Very little,Very little,Not at all,Very little,Not at all,Very little,Very little,Not at all,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,1.0,Largely absent,0.0,1.0,11.0,3.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Yes,No,No,No,No change,No change,A small change,A moderate change,No change,A small change,A moderate change,Sometimes,Sometimes,Never,Always,Never,Always,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,More than once a week,1-2 times during the year,3-4 times during the year,Once a month,1-2 times during the year,More than once a week,More than once a week,Once a week,More than once a week,More than once a week,Once a week,3-4 times during the year,Once a week,Once a week,Once a week,Once a week,3-4 times during the year,Once a month,Once a week,Once a week,Once a month,25.0,90.0,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Not likely,Not likely,Not likely,Likely,Not likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,4.0,18.0,1.0,1.0,0.1329,0.493,1.0394,0.6907,1.0,Either enrichment and remedial,0.486,1.0,0.556,0.228,,0.917,-0.53,-0.49,-0.3533,3.0,At least one sometimes but neither always,519.0,1.3052,0.4606,57.667,13.139,0.3493,-0.6748,-1.0488,0.4686,0.1524,0.0647,91.2101,6.6795,22NOV13
5569,Germany,2760000,DEU0102,OECD,Germany,43,Public,99.0,0.0,1.0,0.0,Small Town,Two or More,3,221.0,243.0,,,,,,,6.0,0.0,6.0,0.0,6.0,0.0,,,0.0,0.0,91.0,66.0,66.0,<10%,<10%,26-50%,Not at all,Not at all,Not at all,Very little,Very little,Very little,To some extent,To some extent,Very little,Not at all,Not at all,Not at all,Not at all,For some classes,For all classes,For all classes,Not for any classes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Remedial only,Not at all,Not at all,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,0.0,Largely absent,50.0,100.0,50.0,,5.0,5.0,,0.0,0.0,2.0,5.0,0.0,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Yes,Yes,Yes,No,No change,A small change,A moderate change,A moderate change,A moderate change,A moderate change,A moderate change,Always,Sometimes,Never,Always,Never,Always,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,More than once a week,More than once a week,Once a month,Once a month,Once a month,More than once a week,Once a month,Once a week,More than once a week,Once a week,More than once a week,Did not occur,More than once a week,Once a week,More than once a week,Once a week,Once a week,More than once a week,More than once a week,Once a week,Did not occur,3.0,10.0,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,,23.0,1.0,3.0,1.0746,0.9289,0.6627,0.2118,3.0,Either enrichment and remedial,0.524,,1.0,,,0.725,1.44,-0.7,-0.6029,3.0,At least one always considered,464.0,1.3052,-0.3482,77.333,,0.3493,-0.6748,-0.5646,0.4686,-0.2817,-0.5953,40.836,2.9905,22NOV13
5570,Germany,2760000,DEU0215,OECD,Germany,44,Public,95.0,0.0,5.0,0.0,Town,One Other,4,525.0,543.0,58.0,22.0,54.0,19.0,,,13.0,3.0,13.0,3.0,9.0,2.0,,,,,129.0,70.0,70.0,<10%,10-25%,51-75%,To some extent,To some extent,Not at all,To some extent,Not at all,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,For some classes,Not for any classes,For some classes,For some classes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,Not at all,Not at all,Very little,Very little,To some extent,Very little,To some extent,Very little,0.0,Largely absent,40.0,5.0,40.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Yes,No,Yes,No,No change,No change,No change,A small change,A small change,A small change,A small change,Always,Sometimes,Never,Sometimes,Never,Never,Never,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,Once a month,3-4 times during the year,1-2 times during the year,Once a week,Once a week,Once a month,Once a month,3-4 times during the year,Once a week,More than once a week,Once a month,1-2 times during the year,Once a week,Once a month,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Once a month,Once a month,3-4 times during the year,0.0,0.0,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,4.0,28.0,1.0,3.0,0.1329,0.2753,0.1183,0.2118,1.0,,0.508,0.92,0.69,0.21,,0.543,1.44,-0.36,0.3196,3.0,At least one always considered,1068.0,1.3052,1.1619,73.655,15.478,0.0882,-1.7632,0.7801,-0.7371,1.1868,-0.2762,33.0855,2.4229,22NOV13
5571,Germany,2760000,DEU0101,OECD,Germany,45,Private,,,,,Small Town,Two or More,4,656.0,765.0,76.0,67.0,76.0,67.0,,,16.0,9.0,16.0,9.0,15.0,7.0,,,,,179.0,30.0,30.0,<10%,10-25%,26-50%,Very little,Not at all,Not at all,Very little,Very little,Not at all,To some extent,To some extent,Very little,Not at all,Not at all,To some extent,Very little,For some classes,Not for any classes,For some classes,For some classes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Remedial only,Very little,Very little,To some extent,Very little,Very little,To some extent,Very little,To some extent,Very little,Very little,To some extent,Not at all,Not at all,Very little,Very little,Very little,To some extent,Very little,Very little,1.0,Minority of Parents,5.0,10.0,10.0,30.0,2.0,5.0,0.0,10.0,2.0,10.0,0.0,0.0,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Yes,No,Yes,No,No change,No change,A small change,A small change,A moderate change,A moderate change,A large change,Always,Sometimes,Sometimes,Always,Always,Always,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,1-2 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,Once a month,More than once a week,Once a week,More than once a week,More than once a week,More than once a week,1-2 times during the year,Once a week,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Did not occur,Did not occur,Once a week,,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Likely,Not likely,Not likely,Not likely,Likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,4.0,28.0,1.0,3.0,-0.3532,0.2753,1.0394,0.6907,3.0,Either enrichment and remedial,0.538,1.0,0.902,0.187,,0.168,-0.43,-0.46,-0.0586,,At least one always considered,1421.0,-0.1662,-0.1702,69.317,12.977,-0.8253,-1.7632,1.2429,0.0826,0.1524,-0.4382,20.9688,1.5356,22NOV13
5572,Germany,2760000,DEU0101,OECD,Germany,46,Public,100.0,0.0,0.0,0.0,Small Town,Two or More,4,284.0,301.0,25.0,16.0,25.0,16.0,,,10.0,3.0,0.0,0.0,0.0,0.0,,,10.0,3.0,111.0,150.0,150.0,<10%,<10%,10-25%,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To some extent,Not for any classes,Not for any classes,Not for any classes,For some classes,Yes,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,Yes,Both enrichment and remedial,Very little,Very little,Very little,Very little,To some extent,To some extent,Not at all,To some extent,To some extent,Very little,To some extent,To some extent,Very little,Very little,Very little,Very little,Very little,Very little,Very little,1.0,Largely absent,20.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,No,No,No,No,No change,No change,No change,No change,No change,No change,No change,Never,Never,Never,Never,Never,Never,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,More than once a week,More than once a week,More than once a week,1-2 times during the year,More than once a week,3-4 times during the year,1-2 times during the year,Did not occur,Did not occur,Once a week,3-4 times during the year,Did not occur,1-2 times during the year,0.0,0.0,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,No ability grouping between any classes,0.0,28.0,1.0,2.0,-0.9829,-1.2063,0.1183,0.6907,2.0,Both enrichment and remedial,0.515,1.0,0.0,0.348,,1.351,-0.25,-0.8,-1.0532,3.0,Two factors are never considered,585.0,0.1539,1.976,50.87,17.727,-0.6182,-0.6748,-0.5646,-0.7371,-1.0911,-0.8958,38.7033,2.8343,22NOV13
5573,Germany,2760000,DEU0109,OECD,Germany,47,Public,97.0,2.0,1.0,,Small Town,One Other,3,140.0,130.0,16.0,8.0,16.0,8.0,,,5.0,0.0,5.0,0.0,4.0,0.0,,,0.0,0.0,60.0,40.0,40.0,26-50%,26-50%,51-75%,To some extent,Very little,Not at all,To some extent,To some extent,Very little,To some extent,Very little,Very little,Very little,Very little,Not at all,Very little,For all classes,For all classes,For all classes,For some classes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Remedial only,Very little,Very little,Very little,Very little,To some extent,To some extent,Very little,Very little,Very little,Very little,A lot,A lot,Very little,Very little,To some extent,To some extent,Very little,To some extent,Very little,1.0,Minority of Parents,5.0,40.0,30.0,20.0,0.0,5.0,0.0,10.0,0.0,5.0,0.0,0.0,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Yes,Yes,Yes,Yes,No change,No change,A small change,No change,No change,A small change,A small change,Never,Sometimes,Sometimes,Sometimes,Never,Sometimes,Sometimes,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,More than once a week,Once a week,Once a week,Once a week,Once a month,3-4 times during the year,More than once a week,Once a week,Once a week,Once a week,Once a week,1-2 times during the year,More than once a week,3-4 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,Once a month,Once a month,Once a month,5.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Likely,Likely,Likely,Likely,Likely,Likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,6.0,23.0,1.0,1.0,0.8948,0.2753,1.0394,0.2118,2.0,Either enrichment and remedial,0.481,1.0,0.8,0.25,,0.667,0.03,-0.58,-0.0586,3.0,At least one sometimes but neither always,270.0,0.1539,-0.5214,54.0,13.5,-0.6182,0.702,1.6345,-2.4725,0.9454,-1.4467,79.4123,5.8155,22NOV13
5574,Germany,2760000,DEU0218,OECD,Germany,48,Public,100.0,0.0,0.0,,City,Two or More,3,1399.0,700.0,114.0,8.0,114.0,8.0,,,4.0,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,4.0,72.0,72.0,<10%,<10%,<10%,Not at all,Very little,To some extent,To some extent,Not at all,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Not for any classes,Not for any classes,Not for any classes,For all classes,Yes,No,No,Yes,No,No,No,No,No,Yes,,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Remedial only,Very little,Very little,Very little,Very little,Very little,To some extent,Very little,Very little,Not at all,Very little,To some extent,A lot,Very little,Very little,Very little,To some extent,Very little,Very little,Very little,7.0,Largely absent,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Yes,No,No,No,No change,No change,No change,No change,No change,No change,No change,Always,Never,Never,Always,Never,Always,,1.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,,More than once a week,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,0.0,0.0,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Not likely,Not likely,Not likely,Likely,Not likely,,,,,,,,,,,,,,,,,No ability grouping between any classes,2.0,23.0,1.0,1.0,-1.814,-1.6346,-1.7186,-1.9239,1.0,Either enrichment and remedial,0.333,1.0,0.0,0.038,,18.0,0.03,-0.46,-0.0586,3.0,At least one always considered,2099.0,-0.1662,0.224,466.444,17.788,-0.3977,-1.2132,0.2924,-0.7371,0.9454,-0.8958,247.6044,18.1325,22NOV13
5575,Germany,2760000,DEU0103,OECD,Germany,49,Public,75.0,25.0,0.0,0.0,Large City,Two or More,4,495.0,331.0,53.0,5.0,53.0,5.0,,,16.0,0.0,16.0,,16.0,,,,,,88.0,80.0,80.0,<10%,26-50%,51-75%,Not at all,Not at all,Not at all,Not at all,Very little,Very little,Very little,Not at all,Not at all,Not at all,To some extent,Very little,To some extent,For all classes,For some classes,Not for any classes,For all classes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,No,No,No,No,No,No,No,Yes,,Both enrichment and remedial,Very little,Very little,Very little,Not at all,Not at all,Very little,Not at all,Very little,Very little,Not at all,To some extent,Not at all,Not at all,To some extent,Very little,Very little,To some extent,Very little,Very little,1.0,Many Parents,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Yes,No,Yes,Yes,No change,No change,No change,No change,No change,A small change,A small change,Always,Sometimes,Never,Always,Never,Never,Never,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,More than once a week,Once a month,Once a month,More than once a week,Once a month,1-2 times during the year,Once a month,3-4 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Did not occur,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Once a month,Once a month,3-4 times during the year,1-2 times during the year,1.0,50.0,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,2.0,28.0,1.0,3.0,0.7162,-0.5037,-1.1508,-1.0424,5.0,Both enrichment and remedial,0.401,1.0,1.0,0.288,,0.909,1.44,-0.67,-0.3533,3.0,At least one always considered,826.0,-0.763,0.4606,51.625,14.883,0.6173,-0.6748,0.2924,1.4452,-1.0911,-0.4382,31.3017,2.2923,22NOV13
5576,Germany,2760000,DEU0107,OECD,Germany,50,Public,95.0,0.0,0.0,5.0,Town,Two or More,3,420.0,366.0,32.0,21.0,32.0,21.0,,,9.0,5.0,9.0,5.0,8.0,5.0,,,0.0,0.0,166.0,60.0,60.0,10-25%,26-50%,51-75%,To some extent,To some extent,Very little,Very little,To some extent,Very little,To some extent,Not at all,To some extent,Very little,Not at all,Very little,Not at all,Not for any classes,Not for any classes,For all classes,Not for any classes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Both enrichment and remedial,Very little,Very little,Very little,Very little,Very little,To some extent,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,To some extent,A lot,A lot,Very little,To some extent,Very little,1.0,Minority of Parents,15.0,10.0,5.0,5.0,0.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,Disagree,Agree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Yes,No,No,No,No change,No change,A small change,A small change,A small change,A small change,No change,Always,Sometimes,Never,Always,Never,Sometimes,Sometimes,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,More than once a week,Once a month,Once a month,Once a month,Once a month,Once a week,Once a month,Once a month,Once a week,Once a week,Once a month,1-2 times during the year,Once a week,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,Did not occur,3-4 times during the year,1-2 times during the year,4.0,14.0,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Not likely,Not likely,Likely,Not likely,Very likely,Not likely,,,,,,,,,,,,,,,,No ability grouping between any classes,6.0,23.0,1.0,3.0,0.3404,0.493,0.1183,-0.0388,2.0,Both enrichment and remedial,0.466,1.0,0.913,0.271,,0.361,-0.81,-0.62,-0.8313,3.0,At least one always considered,786.0,0.5582,-0.5214,68.348,18.494,-0.3977,-1.2132,0.2924,-1.8308,1.1868,-1.4467,21.6624,1.5864,22NOV13
5577,Germany,2760000,DEU0102,OECD,Germany,51,Public,98.0,,2.0,,Town,One Other,4,1000.0,550.0,82.0,40.0,82.0,26.0,,,24.0,4.0,17.0,4.0,17.0,4.0,,,,,235.0,80.0,80.0,<10%,10-25%,51-75%,A lot,A lot,Very little,To some extent,Very little,Very little,Very little,Not at all,Very little,Very little,To some extent,Very little,To some extent,Not for any classes,Not for any classes,For some classes,For all classes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Both enrichment and remedial,Very little,Very little,Very little,To some extent,Very little,To some extent,Very little,Very little,To some extent,Very little,To some extent,Not at all,To some extent,To some extent,To some extent,Very little,Very little,Very little,Very little,1.0,Largely absent,20.0,10.0,30.0,10.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Yes,No,No,No,No change,No change,A small change,A moderate change,A small change,A small change,A small change,Always,Never,Never,Never,Never,Never,Sometimes,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,More than once a week,3-4 times during the year,Once a week,Once a month,Once a month,Once a month,Once a month,Once a week,Once a month,More than once a week,More than once a week,Once a month,Once a week,1-2 times during the year,Did not occur,3-4 times during the year,3-4 times during the year,1-2 times during the year,More than once a week,More than once a week,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Likely,Not likely,Likely,Likely,Likely,Likely,,,,,,,,,,,,,,,,No ability grouping between any classes,3.0,28.0,1.0,3.0,0.1329,0.493,-0.1263,1.238,4.0,Both enrichment and remedial,0.355,0.931,0.731,0.255,,0.34,-0.92,-0.51,-0.0586,3.0,At least one always considered,1550.0,-0.763,0.018,59.615,15.196,-0.6182,-0.6748,0.7801,0.0826,2.093,-1.0394,16.2113,1.1872,22NOV13
