,CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,ST016Q01NA,ST038Q01NA,ST038Q02NA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA
163,276.0,DEU,27600006.0,27612170.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
164,276.0,DEU,27600006.0,27611414.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
165,276.0,DEU,27600006.0,27606159.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,2.0,2.0,1.0,2.0,1.0,4.0
166,276.0,DEU,27600006.0,27611823.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,2.0,1.0,2.0
167,276.0,DEU,27600006.0,27600386.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
168,276.0,DEU,27600006.0,27606803.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
169,276.0,DEU,27600007.0,27602070.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
170,276.0,DEU,27600007.0,27611039.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,3.0,3.0,1.0,1.0,,2.0
171,276.0,DEU,27600007.0,27604906.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
172,276.0,DEU,27600007.0,27607046.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
173,276.0,DEU,27600007.0,27602123.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
174,276.0,DEU,27600007.0,27608826.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,1.0,1.0,1.0
175,276.0,DEU,27600007.0,27607887.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
176,276.0,DEU,27600007.0,27608286.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
177,276.0,DEU,27600007.0,27601324.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
178,276.0,DEU,27600007.0,27608206.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
179,276.0,DEU,27600007.0,27606290.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
180,276.0,DEU,27600007.0,27601978.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
181,276.0,DEU,27600007.0,27605242.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
182,276.0,DEU,27600007.0,27600264.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
183,276.0,DEU,27600007.0,27609847.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,2.0,1.0,2.0
184,276.0,DEU,27600007.0,27603589.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,,1.0,1.0,1.0,1.0
185,276.0,DEU,27600007.0,27600871.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,2.0,1.0,1.0,1.0,1.0
186,276.0,DEU,27600007.0,27607884.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
187,276.0,DEU,27600007.0,27601224.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
188,276.0,DEU,27600007.0,27610566.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
189,276.0,DEU,27600007.0,27608918.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,3.0,1.0,2.0,2.0,2.0
190,276.0,DEU,27600007.0,27610907.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,2.0,3.0,1.0
191,276.0,DEU,27600007.0,27610955.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,3.0,3.0,1.0
192,276.0,DEU,27600007.0,27609307.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
193,276.0,DEU,27600007.0,27604153.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
194,276.0,DEU,27600007.0,27609104.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,1.0,2.0,1.0,1.0,1.0
195,276.0,DEU,27600007.0,27610517.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,2.0,2.0,3.0,3.0
196,276.0,DEU,27600007.0,27600666.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
197,276.0,DEU,27600008.0,27605334.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,3.0,2.0,2.0,1.0,1.0,2.0
198,276.0,DEU,27600008.0,27606651.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0
199,276.0,DEU,27600008.0,27604600.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
200,276.0,DEU,27600008.0,27600582.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
201,276.0,DEU,27600008.0,27606908.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,2.0,2.0,2.0,2.0,2.0,2.0
202,276.0,DEU,27600008.0,27600064.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,2.0,2.0,2.0,2.0,2.0,2.0
203,276.0,DEU,27600008.0,27608592.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,3.0,2.0,1.0,2.0,3.0
204,276.0,DEU,27600008.0,27601881.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
205,276.0,DEU,27600008.0,27607736.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0
206,276.0,DEU,27600008.0,27600094.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
207,276.0,DEU,27600008.0,27606996.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,,2.0,1.0,1.0,1.0,1.0
208,276.0,DEU,27600008.0,27602690.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
209,276.0,DEU,27600008.0,27607132.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,,,,,,,,4.0,
210,276.0,DEU,27600008.0,27607440.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
211,276.0,DEU,27600008.0,27600788.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
212,276.0,DEU,27600008.0,27601095.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,3.0,3.0,1.0,1.0,1.0,3.0
213,276.0,DEU,27600008.0,27602677.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,,1.0,1.0,2.0
214,276.0,DEU,27600008.0,27601798.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,3.0
215,276.0,DEU,27600008.0,27602099.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
216,276.0,DEU,27600008.0,27604447.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
217,276.0,DEU,27600008.0,27604227.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
218,276.0,DEU,27600008.0,27605817.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
219,276.0,DEU,27600008.0,27603279.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
220,276.0,DEU,27600008.0,27608521.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
221,276.0,DEU,27600008.0,27604819.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
222,276.0,DEU,27600008.0,27606828.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
223,276.0,DEU,27600008.0,27602857.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
224,276.0,DEU,27600009.0,27603670.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,2.0,
225,276.0,DEU,27600009.0,27602164.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
226,276.0,DEU,27600009.0,27606491.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
227,276.0,DEU,27600009.0,27607234.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
228,276.0,DEU,27600009.0,27602306.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
229,276.0,DEU,27600009.0,27607421.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
230,276.0,DEU,27600009.0,27605150.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
231,276.0,DEU,27600009.0,27604211.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,3.0,1.0,1.0,2.0,2.0
232,276.0,DEU,27600009.0,27606190.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,3.0,2.0,1.0,2.0,1.0,1.0
233,276.0,DEU,27600009.0,27600163.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
234,276.0,DEU,27600009.0,27601496.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
235,276.0,DEU,27600009.0,27610714.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
236,276.0,DEU,27600009.0,27601584.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
237,276.0,DEU,27600009.0,27600083.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
238,276.0,DEU,27600009.0,27603606.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
239,276.0,DEU,27600009.0,27601240.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,,,,,,
240,276.0,DEU,27600009.0,27606713.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
241,276.0,DEU,27600009.0,27603021.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
242,276.0,DEU,27600009.0,27610600.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
243,276.0,DEU,27600009.0,27609402.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
244,276.0,DEU,27600009.0,27608155.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
245,276.0,DEU,27600009.0,27609029.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
246,276.0,DEU,27600009.0,27600504.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
247,276.0,DEU,27600009.0,27610078.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
248,276.0,DEU,27600009.0,27606784.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
249,276.0,DEU,27600009.0,27607556.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
250,276.0,DEU,27600009.0,27608122.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
251,276.0,DEU,27600009.0,27609365.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,,,,,,
252,276.0,DEU,27600010.0,27611139.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,4.0,4.0,1.0,1.0,2.0,3.0
253,276.0,DEU,27600010.0,27606681.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
254,276.0,DEU,27600010.0,27609302.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0
255,276.0,DEU,27600010.0,27606862.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,2.0
256,276.0,DEU,27600010.0,27610055.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,4.0,1.0,1.0,1.0,4.0
257,276.0,DEU,27600010.0,27607310.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
258,276.0,DEU,27600010.0,27610291.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
259,276.0,DEU,27600010.0,27600587.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
260,276.0,DEU,27600010.0,27609774.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,2.0,2.0,2.0,1.0,2.0,2.0
261,276.0,DEU,27600010.0,27611416.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,4.0,1.0,3.0,1.0,3.0
262,276.0,DEU,27600010.0,27606403.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
263,276.0,DEU,27600010.0,27605687.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,2.0,1.0
264,276.0,DEU,27600010.0,27606815.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,4.0,4.0,4.0,4.0,4.0,4.0
265,276.0,DEU,27600010.0,27610236.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,2.0
266,276.0,DEU,27600010.0,27608145.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,1.0,1.0,1.0
267,276.0,DEU,27600010.0,27604485.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,2.0,1.0,1.0,2.0
268,276.0,DEU,27600010.0,27606042.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
269,276.0,DEU,27600010.0,27603856.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,2.0,1.0,1.0
270,276.0,DEU,27600010.0,27600694.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,3.0,1.0,1.0,1.0,1.0
271,276.0,DEU,27600010.0,27607211.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,2.0,4.0,1.0,4.0,1.0,4.0
272,276.0,DEU,27600010.0,27600256.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
273,276.0,DEU,27600010.0,27600593.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
274,276.0,DEU,27600010.0,27600084.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0
275,276.0,DEU,27600010.0,27609388.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
276,276.0,DEU,27600010.0,27606660.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
277,276.0,DEU,27600010.0,27612361.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,2.0,1.0,1.0,1.0,1.0,1.0
278,276.0,DEU,27600010.0,27604585.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0
279,276.0,DEU,27600010.0,27604234.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
280,276.0,DEU,27600010.0,27604365.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,
281,276.0,DEU,27600010.0,27605908.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,2.0,1.0,1.0,2.0
282,276.0,DEU,27600011.0,27602341.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0
283,276.0,DEU,27600011.0,27610680.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,2.0,1.0,1.0
284,276.0,DEU,27600011.0,27607927.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
285,276.0,DEU,27600011.0,27610150.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,2.0,1.0,1.0,1.0,2.0
286,276.0,DEU,27600011.0,27608629.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,2.0
287,276.0,DEU,27600011.0,27607849.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
288,276.0,DEU,27600011.0,27603980.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,3.0,3.0,2.0,2.0,2.0,3.0
289,276.0,DEU,27600011.0,27608566.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,2.0,1.0,2.0
290,276.0,DEU,27600011.0,27611701.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
291,276.0,DEU,27600011.0,27604057.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
292,276.0,DEU,27600011.0,27607987.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
293,276.0,DEU,27600011.0,27604016.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,1.0,1.0,1.0,1.0,1.0
294,276.0,DEU,27600011.0,27608140.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
295,276.0,DEU,27600011.0,27606648.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
296,276.0,DEU,27600011.0,27600059.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
297,276.0,DEU,27600011.0,27607587.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
298,276.0,DEU,27600011.0,27606160.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
299,276.0,DEU,27600011.0,27600300.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
300,276.0,DEU,27600011.0,27604202.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,,,,,,
301,276.0,DEU,27600011.0,27601646.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,2.0
302,276.0,DEU,27600011.0,27607697.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
303,276.0,DEU,27600011.0,27609216.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
304,276.0,DEU,27600011.0,27607249.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
305,276.0,DEU,27600011.0,27602670.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0
306,276.0,DEU,27600011.0,27601724.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
307,276.0,DEU,27600011.0,27610791.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,2.0,1.0,1.0
308,276.0,DEU,27600012.0,27600628.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
309,276.0,DEU,27600012.0,27609274.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,3.0,1.0,2.0,1.0,2.0
310,276.0,DEU,27600012.0,27604343.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,3.0,1.0,1.0,1.0,3.0
311,276.0,DEU,27600012.0,27604496.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
312,276.0,DEU,27600012.0,27606417.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,2.0,2.0,1.0,3.0,1.0,3.0
313,276.0,DEU,27600012.0,27610740.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,4.0,4.0,2.0,1.0,1.0,4.0
314,276.0,DEU,27600012.0,27609304.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,2.0,1.0,1.0
315,276.0,DEU,27600012.0,27609257.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
316,276.0,DEU,27600012.0,27604632.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0
317,276.0,DEU,27600012.0,27601648.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
318,276.0,DEU,27600012.0,27607320.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
319,276.0,DEU,27600012.0,27606619.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
320,276.0,DEU,27600012.0,27606701.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,1.0,1.0,2.0
321,276.0,DEU,27600012.0,27601725.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
322,276.0,DEU,27600012.0,27600324.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
323,276.0,DEU,27600012.0,27602959.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
324,276.0,DEU,27600012.0,27605228.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,4.0,1.0,3.0,3.0,4.0
325,276.0,DEU,27600012.0,27607297.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
326,276.0,DEU,27600012.0,27606378.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
327,276.0,DEU,27600012.0,27611841.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
328,276.0,DEU,27600012.0,27611475.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0
329,276.0,DEU,27600012.0,27602018.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,3.0
330,276.0,DEU,27600012.0,27603360.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,2.0
331,276.0,DEU,27600012.0,27603895.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
332,276.0,DEU,27600012.0,27602676.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,2.0,2.0,2.0,2.0,2.0,2.0
333,276.0,DEU,27600012.0,27601600.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
334,276.0,DEU,27600012.0,27611683.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,2.0,1.0,1.0
335,276.0,DEU,27600012.0,27609905.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
