,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC002Q01TA,SC002Q02TA,SC003Q01TA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q05NA,SC053Q06NA,SC053Q07TA,SC053Q08TA,SC053Q09TA,SC053Q10TA,SC053D11TA,SC059Q01NA,SC059Q02NA,SC059Q03NA,SC059Q04NA,SC059Q05NA,SC059Q06NA,SC059Q07NA,SC059Q08NA,SC052Q01NA,SC052Q02NA,SC009Q01TA,SC009Q02TA,SC009Q03TA,SC009Q04TA,SC009Q05TA,SC009Q06TA,SC009Q07TA,SC009Q08TA,SC009Q09TA,SC009Q10TA,SC009Q11TA,SC009Q12TA,SC009Q13TA,SC010Q01TA,SC010Q01TB,SC010Q01TC,SC010Q01TD,SC010Q01TE,SC010Q02TA,SC010Q02TB,SC010Q02TC,SC010Q02TD,SC010Q02TE,SC010Q03TA,SC010Q03TB,SC010Q03TC,SC010Q03TD,SC010Q03TE,SC010Q04TA,SC010Q04TB,SC010Q04TC,SC010Q04TD,SC010Q04TE,SC010Q05TA,SC010Q05TB,SC010Q05TC,SC010Q05TD,SC010Q05TE,SC010Q06TA,SC010Q06TB,SC010Q06TC,SC010Q06TD,SC010Q06TE,SC010Q07TA,SC010Q07TB,SC010Q07TC,SC010Q07TD,SC010Q07TE,SC010Q08TA,SC010Q08TB,SC010Q08TC,SC010Q08TD,SC010Q08TE,SC010Q09TA,SC010Q09TB,SC010Q09TC,SC010Q09TD,SC010Q09TE,SC010Q10TA,SC010Q10TB,SC010Q10TC,SC010Q10TD,SC010Q10TE,SC010Q11TA,SC010Q11TB,SC010Q11TC,SC010Q11TD,SC010Q11TE,SC010Q12TA,SC010Q12TB,SC010Q12TC,SC010Q12TD,SC010Q12TE,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC013Q01TA,SC014Q01NA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC019Q01NA01,SC019Q01NA02,SC019Q02NA01,SC019Q02NA02,SC019Q03NA01,SC019Q03NA02,SC025Q01NA,SC025Q02NA,SC027Q01NA,SC027Q02NA,SC027Q03NA,SC027Q04NA,SC032Q01TA,SC032Q02TA,SC032Q03TA,SC032Q04TA,SC034Q01NA,SC034Q02NA,SC034Q03TA,SC034Q04TA,SC035Q01NA,SC035Q01NB,SC035Q02TA,SC035Q02TB,SC035Q03TA,SC035Q03TB,SC035Q04TA,SC035Q04TB,SC035Q05TA,SC035Q05TB,SC035Q06TA,SC035Q06TB,SC035Q07TA,SC035Q07TB,SC035Q08TA,SC035Q08TB,SC035Q09NA,SC035Q09NB,SC035Q10TA,SC035Q10TB,SC035Q11NA,SC035Q11NB,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC040Q02NA,SC040Q03NA,SC040Q05NA,SC040Q11NA,SC040Q12NA,SC040Q15NA,SC040Q16NA,SC040Q17NA,SC041Q01NA,SC041Q03NA,SC041Q04NA,SC041Q05NA,SC041Q06NA,SC042Q01TA,SC042Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC063Q02NA,SC063Q03NA,SC063Q04NA,SC063Q06NA,SC063Q07NA,SC063Q09NA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SCHSIZE,CLSIZE,RATCMP1,RATCMP2,LEAD,LEADCOM,LEADINST,LEADPD,LEADTCH,RESPCUR,RESPRES,SCHAUT,TEACHPART,EDUSHORT,STAFFSHORT,PROAT5AB,PROAT5AM,PROAT6,PROATCE,TOTAT,PROSTAT,PROSTCE,PROSTMAS,TOTST,CREACTIV,SCIERES,STUBEHA,TEACHBEHA,STRATIO,SCHLTYPE,W_SCHGRNRABWT,SENWT,VER_DAT
76,276.0,DEU,27600080.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,284.0,220.0,3.0,89.0,35.0,30.0,5.0,6.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,100.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,33.0,7.0,33.0,7.0,0.0,0.0,33.0,7.0,0.0,0.0,8.0,2.0,8.0,2.0,8.0,2.0,35.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,3.0,32.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,65.0,65.0,10.0,5.0,504.0,23.0,0.3933,0.8571,-0.8604,0.015,-0.7484,-1.2228,-0.2945,0.0554,-0.4302,0.83,6.0,-0.9916,-0.2041,0.0,1.0,0.0,1.0,36.5,0.2466,1.0,1.0,9.0,3.0,3.0,-1.1558,0.2229,13.8082,3.0,41.591866667,15.78404,15NOV16:14:59:10
77,276.0,DEU,27600081.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,821.0,3337.0,4.0,143.0,30.0,30.0,0.0,3.0,38.0,15.0,1.0,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,9999997.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,3.0,1.0,2.0,1.0,3.0,,1.0,,100.0,0.0,0.0,0.0,3.0,2.0,4.0,,3.0,3.0,4.0,4.0,72.0,31.0,72.0,31.0,,,72.0,31.0,2.0,,17.0,6.0,17.0,5.0,17.0,5.0,100.0,100.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,2.0,1.0,3.0,3.0,9.0,,15.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,32.0,2.0,,4158.0,28.0,0.2098,1.0,-0.2463,-0.1461,0.1444,-0.6676,0.0278,-0.2296,-0.6941,0.5,2.0,1.7302,1.3869,,1.0,0.0229,1.0,87.5,0.2286,0.975,0.975,20.0,3.0,3.0,-0.6684,1.2966,47.52,3.0,21.794954667,8.27115,15NOV16:14:59:10
78,276.0,DEU,27600082.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,467.0,412.0,3.0,125.0,35.0,30.0,10.0,1.0,45.0,12.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,9999997.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,,95.0,0.0,5.0,0.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,65.0,15.0,65.0,13.0,0.0,0.0,65.0,13.0,6.0,1.0,18.0,4.0,17.0,4.0,18.0,4.0,99.0,99.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,20.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,30.0,0.0,15.0,879.0,23.0,0.28,0.8571,-2.2037,-2.0963,-1.6791,-2.1242,-1.4812,1.4806,-0.6061,0.67,5.0,0.9328,0.1675,0.0,0.9862,0.0897,0.9862,72.5,0.2759,0.95,1.0,20.0,1.0,5.0,0.0185,0.5661,12.1241,3.0,28.550349153,10.83481,15NOV16:14:59:10
79,276.0,DEU,27600083.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,234.0,201.0,2.0,40.0,18.0,18.0,0.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,9999997.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,3.0,2.0,2.0,,1.0,,98.0,,2.0,,4.0,3.0,1.0,2.0,4.0,4.0,4.0,3.0,26.0,13.0,26.0,13.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,3.0,2.0,32.0,2.0,59.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,41.0,11.0,7.0,435.0,18.0,0.45,1.0,-0.5485,-0.1748,0.2905,-0.4247,-1.3065,1.4806,-0.6061,0.67,6.0,1.5016,0.6636,0.0,1.0,0.0,1.0,32.5,0.0,0.0,0.0,0.0,3.0,3.0,0.9055,0.2229,13.3846,3.0,78.547346341,29.80857,15NOV16:14:59:10
80,276.0,DEU,27600084.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.915637607,10.21443,15NOV16:14:59:10
81,276.0,DEU,27600085.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,359.0,337.0,3.0,91.0,60.0,60.0,0.0,3.0,50.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,2.0,5.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,100.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,19.0,2.0,0.0,7.0,4.0,7.0,3.0,,1.0,30.0,70.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,10.0,5.0,3.0,696.0,23.0,0.6593,1.0,-0.666,1.253,-0.3881,-1.3205,-1.3065,-0.7997,-0.6941,0.5,1.0,-0.5597,-0.9308,1.0,0.9151,0.0377,1.0,53.0,0.1698,0.9444,0.0556,9.0,2.0,6.0,0.0185,0.8021,13.1321,3.0,41.382825316,15.70471,15NOV16:14:59:10
82,276.0,DEU,27600086.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,404.0,450.0,3.0,83.0,66.0,60.0,8.0,2.0,14.0,60.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,100.0,,,,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,51.0,16.0,1.0,0.0,0.0,0.0,48.0,,2.0,16.0,20.0,3.0,0.0,0.0,20.0,3.0,20.0,12.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,100.0,1.0,80.0,854.0,23.0,0.7952,0.9091,-0.8949,-0.8669,-0.7967,-0.4247,-1.1042,0.0554,-0.6941,0.58,5.0,-0.6423,0.7317,0.0,0.8136,0.1695,0.0169,59.0,0.3644,0.0,1.0,21.5,1.0,7.0,0.0185,0.6298,14.4746,3.0,34.429473684,13.06592,15NOV16:14:59:10
83,276.0,DEU,27600087.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,255.0,179.0,3.0,107.0,27.0,27.0,16.0,11.0,11.0,22.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9999997.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,,100.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,29.0,3.0,29.0,3.0,0.0,0.0,29.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,63.0,75.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,,2.0,,,1.0,1.0,,1.0,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,7.0,14.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.0,65.0,71.0,20.0,434.0,23.0,0.2523,1.0,-0.5746,-0.8669,-0.4745,-0.4247,-0.2945,-0.6097,-0.6589,0.58,4.0,-0.1328,-0.4427,0.0,1.0,0.0,1.0,30.5,0.2295,0.0,0.0,7.0,2.0,4.0,-0.348,0.5499,14.2295,3.0,34.981060606,13.27525,15NOV16:14:59:10
84,276.0,DEU,27600088.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,295.0,302.0,3.0,66.0,35.0,35.0,20.0,1.0,10.0,3.0,2.0,,2.0,2.0,,,,2.0,,2.0,9999997.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,5.0,4.0,4.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,90.0,,,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,28.0,17.0,28.0,17.0,0.0,5.0,28.0,12.0,1.0,0.0,7.0,1.0,,,7.0,1.0,20.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,12.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,50.0,12.0,,3.0,597.0,23.0,0.5303,1.0,-0.6596,-0.0627,-1.2693,-0.1245,-0.4756,-0.6572,-0.5181,0.75,6.0,-0.9916,-1.6823,0.0685,0.9315,0.0274,1.0,36.5,0.2055,,1.0,7.5,0.0,6.0,0.0185,-1.3581,16.3562,2.0,48.359776812,18.35245,15NOV16:14:59:10
85,276.0,DEU,27600089.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,110.0,120.0,3.0,50.0,20.0,20.0,4.0,0.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,9999997.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,100.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,18.0,3.0,18.0,3.0,16.0,3.0,18.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,16.0,50.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,15.0,20.0,10.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,50.0,10.0,5.0,230.0,23.0,0.4,1.0,-0.2486,-0.8077,0.0833,-0.2168,0.0278,0.0554,-0.6941,0.58,7.0,1.3336,0.1038,0.8974,1.0,0.0,1.0,19.5,0.1538,1.0,0.0,3.0,0.0,1.0,0.9055,0.6201,11.7949,3.0,103.8852,39.42424,15NOV16:14:59:10
86,276.0,DEU,27600090.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.583749153,20.71443,15NOV16:14:59:10
87,276.0,DEU,27600091.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,225.0,190.0,3.0,104.0,45.0,45.0,0.0,20.0,22.0,26.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9999997.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,2.0,2.0,1.0,2.0,2.0,2.0,,1.0,,98.0,,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0,13.0,20.0,13.0,,,,,,,6.0,3.0,5.0,2.0,,,30.0,40.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,15.0,30.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,10.0,30.0,5.0,5.0,415.0,23.0,0.4327,1.0,-0.8216,-0.3971,-1.223,-0.3483,-0.7465,-0.5147,-0.5684,0.67,4.0,-1.2541,0.4783,,,,1.0,26.5,0.283,0.8,,7.5,2.0,4.0,1.148,0.1411,15.6604,3.0,47.51119403,18.03041,15NOV16:14:59:10
